"tested_point_index","delta_m2_eV2","sin2_2theta_mue","toys","observed_profiled_delta_nll","toy_90_critical","toy_95_critical","toy_99_critical","toy_mean","toy_standard_deviation"
"196","0.0105056","0.000388292","10000","28.88235436616975","3.80398457480743","5.227877595332075","8.853835702080971","1.3859301042487213","1.9168922605329333"
"197","0.0105056","0.00040532","10000","28.882275185100468","3.7902111899229567","5.123362426236326","8.276552067965156","1.3376723183309802","1.8402177912978739"
"198","0.0105056","0.000423095","10000","28.88219253057349","3.8019727993632273","5.212236322436638","8.603997356516459","1.3530355863841277","1.894432452135149"
"199","0.0105056","0.000441649","10000","28.882106253807876","3.8314125986786394","5.236628746737438","8.516354068983048","1.3788229533547307","1.9159773512986094"
"200","0.0105056","0.000461017","10000","28.88201619207041","3.8052139814778343","5.1966288717512725","8.533706383808294","1.3505731425986753","1.8881375492124477"
"201","0.0105056","0.000481234","10000","28.881922182626738","3.7742729591783473","5.134301050014244","8.34662023230203","1.354080070464016","1.8672906268147256"
"202","0.0105056","0.000502338","10000","28.881824048803026","3.8093057074983676","5.238588750350004","8.50275661902134","1.3855333943048433","1.8681362342086598"
"203","0.0105056","0.000524367","10000","28.881721613920206","3.778405065974539","5.177247929635939","8.70681955311494","1.3587572959503078","1.89504323508144"
"204","0.0105056","0.000547363","10000","28.881614682706015","3.7696681204005813","5.031755222222046","8.35683165733758","1.3468878654392307","1.8439292448829734"
"205","0.0105056","0.000571367","10000","28.881503064542244","3.8525229881615246","5.3416738383536995","8.599613337636868","1.388611800551499","1.9166850662405792"
"206","0.0105056","0.000596423","10000","28.881386554859432","3.918406103273469","5.239873838685696","8.948643859736762","1.3937266780717517","1.9449946958367719"
"207","0.0105056","0.000622578","10000","28.881264935139654","3.7382386180366893","5.143491972701497","8.542656129536851","1.3584515793380625","1.896014061606473"
"208","0.0105056","0.00064988","10000","28.881137982228097","3.878188117021466","5.273680125152737","8.466558971394704","1.3952902116070127","1.9044165323489626"
"209","0.0105056","0.00067838","10000","28.881005459017047","3.8683432945155687","5.286829990846854","8.53313647097849","1.3946122231282891","1.9035216121824774"
"210","0.0105056","0.000708129","10000","28.880867128401576","3.902316156493953","5.336865343674162","8.35861750592477","1.3987785313063228","1.906293450408886"
"211","0.0105056","0.000739183","10000","28.880722730035757","3.7231072517670896","5.293332573756743","8.718165233119521","1.3554413495864779","1.8973002510127932"
"212","0.0105056","0.000771599","10000","28.880571998925802","3.819257008315276","5.2329997892316555","8.40333459199627","1.3740391732370267","1.8602546569992415"
"213","0.0105056","0.000805437","10000","28.880414656139465","3.763898603525945","5.210451334903098","8.513971943761874","1.3642267174807405","1.8972543055002502"
"214","0.0105056","0.000840758","10000","28.880250418096523","3.8860712052158988","5.307527382989917","8.644516189728336","1.3813037742595784","1.8930847103335557"
"215","0.0105056","0.000877628","10000","28.880078977968594","3.777708308237891","5.187599176653464","8.580290811573832","1.352718969387233","1.881339086116102"
"216","0.0105056","0.000916115","10000","28.879900019642662","3.7956043457716646","5.225772999843116","8.695014332247467","1.3823448833005272","1.908176542112587"
"217","0.0105056","0.00095629","10000","28.879713213064463","3.8187016257109576","5.219322892214393","8.476616200030492","1.3668734238650275","1.8656443769347797"
"218","0.0105056","0.000998227","10000","28.879518214233713","3.769556760857938","5.183335247651826","8.180793358178107","1.3695980411636697","1.8684520915919058"
"219","0.0105056","0.001042","10000","28.879314679158597","3.7187219523098065","5.13495326901932","8.527808820900418","1.3569501186634747","1.866788741255694"
"220","0.0105056","0.0010877","10000","28.87910218481875","3.852812717544282","5.144518660098186","8.382421367355448","1.358734226057427","1.8681059920019205"
"221","0.0105056","0.0011354","10000","28.87888039189494","3.9312625054963064","5.281337072802103","8.41431315195814","1.3835002367830853","1.898690471476881"
"222","0.0105056","0.00118519","10000","28.87864888203069","3.8209999038666638","5.094779271597304","8.50625419716323","1.3567392581705982","1.8659714667698826"
"223","0.0105056","0.00123716","10000","28.878407236886517","3.8920974374896105","5.374706829345428","8.689243898104849","1.39575337708557","1.9385262110653638"
"224","0.0105056","0.00129142","10000","28.87815494514996","3.8190234006502806","5.360101879515355","8.88778178578724","1.3839789347389955","1.9246565126192847"
"225","0.0105056","0.00134805","10000","28.877891634999912","3.716580311952839","5.10549583570014","8.332842328341314","1.344228360348884","1.8350220235563983"
"226","0.0105056","0.00140717","10000","28.877616748660273","3.8389468110444795","5.234207453695149","8.339289480784544","1.3775601005258333","1.8827770116185998"
"227","0.0105056","0.00146888","10000","28.877329821352646","3.8798501055961196","5.179728897188625","8.394154067208603","1.355892504692086","1.8783699896337134"
"228","0.0105056","0.00153329","10000","28.877030341832892","3.864052030483151","5.252183951888128","8.67109798125017","1.3752434818744341","1.8982615609270417"
"229","0.0105056","0.00160053","10000","28.876717705883323","3.7491087771296066","5.152241410821432","8.49252005698662","1.3645618789997884","1.8711504497752767"
"230","0.0105056","0.00167072","10000","28.87639135580423","3.82485283926286","5.382756878958389","8.615729289764545","1.3905699754319185","1.9180375160369179"
"231","0.0105056","0.00174399","10000","28.87605068742795","3.8974899226772663","5.224804724584487","8.664607082995985","1.3688454491325854","1.923513363436227"
"232","0.0105056","0.00182047","10000","28.875695096613015","3.746531265682904","5.1266583710739155","8.218014222080285","1.3492860353242284","1.8665600701927305"
"233","0.0105056","0.0019003","10000","28.875323932761376","3.784474512232009","5.098998164707382","8.382873009846492","1.3748073563552021","1.8669442984422098"
"234","0.0105056","0.00198364","10000","28.874936452307622","3.7910281688011196","5.1051543762670235","8.606823604917395","1.3521398839870458","1.857937969955804"
"235","0.0105056","0.00207063","10000","28.874532004721118","3.7936921760066866","5.1998616951905205","8.749826868402465","1.3757299382960144","1.9145567698862997"
"236","0.0105056","0.00216143","10000","28.874109846518593","3.837692873162837","5.2226198811868585","8.488087138081767","1.383638311384785","1.9073550147202156"
"237","0.0105056","0.00225622","10000","28.873669141272217","3.8650555994644833","5.3334944511071285","8.311076790355855","1.3700933720131585","1.8763643823184848"
"238","0.0105056","0.00235516","10000","28.873209145595013","3.8621187644087627","5.314624410778492","8.699077784938595","1.3700124445878885","1.9129029835343028"
"239","0.0105056","0.00245844","10000","28.872728976664007","3.8234254933272496","5.234184534896372","8.481324229314623","1.368621298678595","1.8852634430273834"
"240","0.0105056","0.00256625","10000","28.87222775171972","3.77217897650371","5.303102593206404","8.342331072538911","1.3506934046170214","1.8679900819764912"
"241","0.0105056","0.00267879","10000","28.871704541569272","3.7900324563743197","5.24355700830489","8.4800241463862","1.3759671756299816","1.895006129844664"
"242","0.0105056","0.00279627","10000","28.87115837059423","3.7472588604072143","5.145453050206186","8.321930559301165","1.3644675700854398","1.8750175575437191"
"243","0.0105056","0.00291889","10000","28.870588309740754","3.6667908253220958","4.992195691228346","8.242488498347143","1.3232368066032876","1.8275411739047562"
"244","0.0105056","0.0030469","10000","28.869993197584108","3.893637811261783","5.2307655208613255","8.402854503140873","1.39039203962116","1.8772828547118565"
"245","0.0105056","0.00318052","10000","28.869372012253564","3.82604773367558","5.146619794339358","8.506535288803036","1.3618401745105846","1.9096203757694716"
"246","0.0105056","0.00331999","10000","28.868723638991185","3.8243583636577796","5.232094716497613","8.300527099765816","1.3667111888616177","1.8903913191356607"
"247","0.0105056","0.00346559","10000","28.868046777189647","3.7971962084886286","5.2147577893273365","8.333444061844204","1.3714011139461444","1.8746110868791035"
"248","0.0105056","0.00361756","10000","28.867340312306908","3.9013987703908697","5.2393236198522","8.445949604983582","1.3879742682218414","1.8987066299513704"
"249","0.0105056","0.00377621","10000","28.866602804506215","3.865104338006745","5.137454355657326","8.297326224415713","1.3789976761467133","1.8899190375251445"
"250","0.0105056","0.00394181","10000","28.865833000038947","3.8698858370258336","5.359729353555963","8.639686590064457","1.3825290923254525","1.920547491175339"
"251","0.0105056","0.00411467","10000","28.865029459342793","3.8680479121924805","5.252976764057678","8.328806215835641","1.3831565006049156","1.8853063254437987"
"252","0.0105056","0.00429511","10000","28.864190696539424","3.767564706331825","5.135119806374121","8.507987483821069","1.347914722277638","1.8858945294297584"
"253","0.0105056","0.00448347","10000","28.863315132942603","3.931118752715065","5.297872208690421","8.649280446746445","1.3957517867914517","1.9207491371759262"
"254","0.0105056","0.00468008","10000","28.86240123654767","3.814239073189867","5.220486455513537","8.405720304888746","1.3657709895835468","1.8970817086119152"
"255","0.0105056","0.00488532","10000","28.861447243129476","3.8796397294310623","5.30381336137998","8.75082773213046","1.3946704621230026","1.9093089930443448"
"256","0.0105056","0.00509956","10000","28.86045143516816","3.947059372629326","5.380591799401941","8.74684149369375","1.4101992892714785","1.9324026703858161"
"257","0.0105056","0.0053232","10000","28.859411955945347","3.8619568413716365","5.2643845005895855","8.47742603161322","1.3701074394987927","1.8871264315136502"
"258","0.0105056","0.00555664","10000","28.8583269490033","3.729731937969575","5.11493159681703","8.400631652882964","1.346144944290342","1.8355019306193683"
"259","0.0105056","0.00580031","10000","28.85719441872544","3.8367477960910605","5.349372906209851","8.626838268872064","1.375086698485577","1.9057747977082304"
"260","0.0105056","0.00605468","10000","28.856012183903715","3.775518255950203","5.1257120692276885","8.548987240165957","1.3590090648567668","1.8733647200534829"
"261","0.0105056","0.0063202","10000","28.85477815662233","3.800051482616823","5.210430350661625","8.211005539850873","1.367304552528937","1.8708695509369675"
"262","0.0105056","0.00659736","10000","28.853490063430797","3.817012598956751","5.187726105917136","8.44998631376967","1.3860232645958115","1.8832937059093953"
"263","0.0105056","0.00688668","10000","28.852145491852866","3.7882270584660773","5.165592711658519","8.380969110321985","1.359678626105604","1.8869601945244883"
"264","0.0105056","0.00718868","10000","28.850742029859816","3.826665072062383","5.267147768706707","8.478097600449189","1.3644124516574418","1.885004504492531"
"265","0.0105056","0.00750393","10000","28.84927703352963","3.9976630877214916","5.409221960509456","8.630019529030164","1.4173952814288977","1.9563286425844524"
"266","0.0105056","0.00783301","10000","28.847747813004105","3.8672288538164707","5.279545022178638","8.371206373016207","1.403555395933434","1.9291641139145173"
"267","0.0105056","0.00817651","10000","28.846151632510555","3.856134951309457","5.231613956101171","8.581313979653032","1.388358938678345","1.8974183548063355"
"268","0.0105056","0.00853508","10000","28.844485478090746","3.7685672141070086","5.218857085570733","8.562597005456894","1.369701328619943","1.9261379480854728"
"269","0.0105056","0.00890938","10000","28.84274629000157","3.844875834067693","5.242538383361932","8.227419825892412","1.372070021882672","1.8668551024132811"
"270","0.0105056","0.00930008","10000","28.840930962756033","3.836740699806512","5.182182745770547","8.46883903226177","1.3814692570104623","1.881717282697662"
"271","0.0105056","0.00970793","10000","28.839036019970365","3.7627671749377214","5.157843014978653","8.625689129807597","1.3724051758579534","1.8717904416257376"
"272","0.0105056","0.0101337","10000","28.83705789321897","3.7857639496106117","5.152762241649725","8.633968059624806","1.3785566650984673","1.8685134707715745"
"273","0.0105056","0.010578","10000","28.83499375835521","3.8655652565479954","5.229505638112585","8.465594515001044","1.3888545375476418","1.8797736786764105"
"274","0.0105056","0.0110419","10000","28.832838655173532","3.8682708558981176","5.303000481107233","8.414124264148086","1.3752781048955136","1.9042671797235746"
"275","0.0105056","0.0115262","10000","28.830588879031552","3.811681900990152","5.237012111430715","8.492087824150417","1.38325390786676","1.864088970411106"
"276","0.0105056","0.0120316","10000","28.828241190961762","3.7419999965019315","5.103842991971135","8.231586546207211","1.3576446867074528","1.829382892934315"
"277","0.0105056","0.0125593","10000","28.82579003072459","3.9716161657328257","5.312454343343745","8.533750561330123","1.4068161850185112","1.8978187016679442"
"278","0.0105056","0.01311","10000","28.823232162090733","3.797202619143661","5.242961330036962","8.812055722482626","1.383174345503308","1.8995814977739252"
"279","0.0105056","0.0136849","10000","28.82056202794263","3.8114243989975307","5.243727964209654","8.60564321831589","1.37116803904675","1.870713142776188"
"280","0.0105056","0.0142851","10000","28.817774537484752","3.855904007469178","5.225913429766933","8.573140121895676","1.388630550837401","1.8880531690092826"
"281","0.0105056","0.0149115","10000","28.814865530603527","3.817663709975477","5.308524994467916","8.573767807522245","1.3785071165708638","1.8880128415221469"
"282","0.0105056","0.0155655","10000","28.811828527206956","3.83546518921861","5.375206471038155","8.865805082831741","1.4028065202969697","1.9338593575886485"
"283","0.0105056","0.0162481","10000","28.808658907018128","3.74565448290781","5.0933924531742605","8.159113233676294","1.3663112714435386","1.8250337641126013"
"284","0.0105056","0.0169606","10000","28.805350659047633","3.8748028568434734","5.210790743189818","8.3932810152628","1.415412948828292","1.8944157650729196"
"285","0.0105056","0.0177044","10000","28.801897310717607","3.831039565658557","5.412927811652651","8.743633306494928","1.3969158015355465","1.9154975694594727"
